year,month,광역지자체명,기초지자체명,기초지자체별 거주 방문자 수,기초지자체별 거주 방문자 비율
2025,7,강원특별자치도,춘천시,4,11.8
2025,7,강원특별자치도,원주시,7,20.6
2025,7,강원특별자치도,속초시,4,11.8
2025,7,강원특별자치도,홍천군,1,2.9
2025,7,강원특별자치도,횡성군,1,2.9
2025,7,강원특별자치도,영월군,1,2.9
2025,7,강원특별자치도,평창군,1,2.9
2025,7,강원특별자치도,철원군,8,23.5
2025,7,강원특별자치도,화천군,3,8.8
2025,7,강원특별자치도,인제군,3,8.8
2025,7,강원특별자치도,양양군,1,2.9
2025,7,경기도,수원시 장안구,10,0.4
2025,7,경기도,수원시 권선구,10,0.4
2025,7,경기도,수원시 팔달구,15,0.5
2025,7,경기도,수원시 영통구,11,0.4
2025,7,경기도,성남시 수정구,9,0.3
2025,7,경기도,성남시 중원구,10,0.4
2025,7,경기도,성남시 분당구,13,0.5
2025,7,경기도,의정부시,64,2.3
2025,7,경기도,안양시 만안구,13,0.5
2025,7,경기도,안양시 동안구,13,0.5
2025,7,경기도,부천시 원미구,44,1.6
2025,7,경기도,부천시 소사구,15,0.5
2025,7,경기도,부천시 오정구,19,0.7
2025,7,경기도,광명시,23,0.8
2025,7,경기도,평택시,17,0.6
2025,7,경기도,동두천시,20,0.7
2025,7,경기도,안산시 상록구,9,0.3
2025,7,경기도,안산시 단원구,12,0.4
2025,7,경기도,고양시 덕양구,460,16.8
2025,7,경기도,고양시 일산동구,602,22.0
2025,7,경기도,고양시 일산서구,619,22.6
2025,7,경기도,과천시,5,0.2
2025,7,경기도,구리시,16,0.6
2025,7,경기도,남양주시,54,2.0
2025,7,경기도,오산시,8,0.3
2025,7,경기도,시흥시,22,0.8
2025,7,경기도,군포시,11,0.4
2025,7,경기도,의왕시,5,0.2
2025,7,경기도,하남시,13,0.5
2025,7,경기도,용인시 처인구,11,0.4
2025,7,경기도,용인시 기흥구,14,0.5
2025,7,경기도,용인시 수지구,6,0.2
2025,7,경기도,이천시,15,0.5
2025,7,경기도,안성시,6,0.2
2025,7,경기도,김포시,218,8.0
2025,7,경기도,화성시,49,1.8
2025,7,경기도,광주시,18,0.7
2025,7,경기도,양주시,99,3.6
2025,7,경기도,포천시,51,1.9
2025,7,경기도,여주시,12,0.4
2025,7,경기도,연천군,82,3.0
2025,7,경기도,가평군,12,0.4
2025,7,경기도,양평군,4,0.1
2025,7,경상남도,창원시 성산구,2,40.0
2025,7,경상남도,통영시,1,20.0
2025,7,경상남도,김해시,1,20.0
2025,7,경상남도,밀양시,1,20.0
2025,7,경상북도,안동시,2,9.5
2025,7,경상북도,구미시,8,38.1
2025,7,경상북도,영주시,1,4.8
2025,7,경상북도,문경시,4,19.0
2025,7,경상북도,성주군,1,4.8
2025,7,경상북도,칠곡군,3,14.3
2025,7,경상북도,울진군,2,9.5
2025,7,광주광역시,동구,1,12.5
2025,7,광주광역시,서구,1,12.5
2025,7,광주광역시,남구,1,12.5
2025,7,광주광역시,북구,1,12.5
2025,7,광주광역시,광산구,4,50.0
2025,7,대구광역시,북구,3,50.0
2025,7,대구광역시,수성구,1,16.7
2025,7,대구광역시,달서구,2,33.3
2025,7,대전광역시,동구,1,5.6
2025,7,대전광역시,중구,2,11.1
2025,7,대전광역시,서구,1,5.6
2025,7,대전광역시,유성구,11,61.1
2025,7,대전광역시,대덕구,3,16.7
2025,7,부산광역시,중구,1,16.7
2025,7,부산광역시,동래구,2,33.3
2025,7,부산광역시,남구,1,16.7
2025,7,부산광역시,금정구,2,33.3
2025,7,서울특별시,종로구,25,2.5
2025,7,서울특별시,중구,22,2.2
2025,7,서울특별시,용산구,25,2.5
2025,7,서울특별시,성동구,14,1.4
2025,7,서울특별시,광진구,19,1.9
2025,7,서울특별시,동대문구,22,2.2
2025,7,서울특별시,중랑구,15,1.5
2025,7,서울특별시,성북구,22,2.2
2025,7,서울특별시,강북구,10,1.0
2025,7,서울특별시,도봉구,18,1.8
2025,7,서울특별시,노원구,35,3.6
2025,7,서울특별시,은평구,95,9.7
2025,7,서울특별시,서대문구,37,3.8
2025,7,서울특별시,마포구,134,13.6
2025,7,서울특별시,양천구,65,6.6
2025,7,서울특별시,강서구,150,15.3
2025,7,서울특별시,구로구,32,3.3
2025,7,서울특별시,금천구,35,3.6
2025,7,서울특별시,영등포구,58,5.9
2025,7,서울특별시,동작구,22,2.2
2025,7,서울특별시,관악구,16,1.6
2025,7,서울특별시,서초구,23,2.3
2025,7,서울특별시,강남구,39,4.0
2025,7,서울특별시,송파구,26,2.6
2025,7,서울특별시,강동구,23,2.3
2025,7,울산광역시,남구,2,66.7
2025,7,울산광역시,울주군,1,33.3
2025,7,인천광역시,중구,62,16.5
2025,7,인천광역시,동구,5,1.3
2025,7,인천광역시,미추홀구,20,5.3
2025,7,인천광역시,연수구,19,5.1
2025,7,인천광역시,남동구,38,10.1
2025,7,인천광역시,부평구,58,15.4
2025,7,인천광역시,계양구,57,15.2
2025,7,인천광역시,서구,105,27.9
2025,7,인천광역시,강화군,12,3.2
2025,7,전라남도,목포시,1,12.5
2025,7,전라남도,순천시,3,37.5
2025,7,전라남도,광양시,1,12.5
2025,7,전라남도,담양군,2,25.0
2025,7,전라남도,함평군,1,12.5
2025,7,전북특별자치도,전주시 완산구,2,33.3
2025,7,전북특별자치도,전주시 덕진구,1,16.7
2025,7,전북특별자치도,군산시,1,16.7
2025,7,전북특별자치도,임실군,1,16.7
2025,7,전북특별자치도,부안군,1,16.7
2025,7,충청남도,천안시 동남구,5,11.9
2025,7,충청남도,천안시 서북구,9,21.4
2025,7,충청남도,공주시,3,7.1
2025,7,충청남도,아산시,9,21.4
2025,7,충청남도,서산시,4,9.5
2025,7,충청남도,계룡시,2,4.8
2025,7,충청남도,당진시,4,9.5
2025,7,충청남도,부여군,1,2.4
2025,7,충청남도,홍성군,1,2.4
2025,7,충청남도,예산군,3,7.1
2025,7,충청남도,태안군,1,2.4
2025,7,충청북도,청주시 서원구,4,13.8
2025,7,충청북도,청주시 흥덕구,2,6.9
2025,7,충청북도,청주시 청원구,3,10.3
2025,7,충청북도,충주시,5,17.2
2025,7,충청북도,제천시,2,6.9
2025,7,충청북도,보은군,2,6.9
2025,7,충청북도,영동군,1,3.4
2025,7,충청북도,진천군,4,13.8
2025,7,충청북도,음성군,6,20.7
